Sun Nov 27 18:49:48 2022    profiler_result

         274689913 function calls (269353762 primitive calls) in 145.197 seconds

   Ordered by: internal time
   List reduced from 15008 to 1588 due to restriction <'wger/wger((?!tests).)*$'>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/serializers.py:286(ExerciseInfoSerializer)
        1    0.000    0.000    0.008    0.008 /Users/adampetik/School/wger/wger/config/models/gym_config.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/measurements/api/views.py:1(<module>)
        3    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/gym/views/document.py:165(get_context_data)
        1    0.000    0.000    0.002    0.002 /Users/adampetik/School/wger/wger/exercises/api/views.py:501(perform_create)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/models/admin_user_note.py:23(AdminUserNote)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/0013_auto_20210503_1232.py:7(Migration)
        3    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/gym/models/gym_config.py:64(__str__)
        2    0.000    0.000    0.013    0.006 /Users/adampetik/School/wger/wger/manager/views/day.py:130(view)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/config/models/language_config.py:32(LanguageConfig)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/models/ingredient_weight_unit.py:32(IngredientWeightUnit)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/nutrition/models/ingredient_weight_unit.py:1(<module>)
        2    0.000    0.000    0.036    0.018 /Users/adampetik/School/wger/wger/gallery/views/images.py:44(overview)
        1    0.000    0.000    0.232    0.232 /Users/adampetik/School/wger/wger/tasks.py:326(setup_django_environment)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/exercises/migrations/0009_auto_20201211_0139.py:6(copy_columns)
        1    0.000    0.000    0.020    0.020 /Users/adampetik/School/wger/wger/exercises/models/comment.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/signals.py:1(<module>)
        3    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/views/admin_notes.py:59(get_queryset)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/manager/migrations/0016_move_to_exercise_base.py:21(migrate_log_to_exercise_base)
        2    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/nutrition/views/ingredient.py:165(get_context_data)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/migrations/0008_auto_20210102_1446.py:7(Migration)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/migrations/0002_auto_20170101_1538.py:20(update_status)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/nutrition/api/views.py:346(nutritional_values)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/api/serializers.py:179(WorkoutCanonicalFormExerciseListSerializer)
        2    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/forms.py:123(clean)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/serializers.py:327(ExerciseBaseInfoSerializer)
        2    0.000    0.000    0.002    0.001 /Users/adampetik/School/wger/wger/nutrition/api/views.py:227(perform_create)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/manager/migrations/0007_auto_20160311_2258.py:6(convert_logs)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/manager/migrations/0016_move_to_exercise_base.py:12(migrate_setting_to_exercise_base)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/mailer/models/cron.py:24(CronEntry)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/models/session.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/0006_auto_20201203_0203.py:7(Migration)
        2    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/models/profile.py:42(birthdate_validator)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/migrations/0011_remove_set_exercises.py:6(increment_order)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/exercises/migrations/0018_delete_pending_exercises.py:7(delete_pending_bases)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/views/export.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/api/serializers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/migrations/0006_auto_20151025_2237.py:6(create_usercache)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/exercises/migrations/0018_delete_pending_exercises.py:18(delete_pending_translations)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/mailer/models/log.py:25(Log)
        4    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/views/workout_session.py:84(get_date)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/models/muscle.py:29(Muscle)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/forms.py:75(GymUserAddForm)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/management/commands/add-user-rest.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/models/days_of_week.py:22(DaysOfWeek)
        2    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/core/views/weight_units.py:99(dispatch)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/views/config.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/views.py:382(ExerciseImageViewSet)
        3    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/views/document.py:59(get_queryset)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/forms.py:31(GymUserPermissionForm)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/management/commands/list-users-api.py:1(<module>)
       44    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/models/contract.py:121(get_owner_object)
       26    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/models/ingredient.py:290(__str__)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/manager/models/day.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/api/serializers.py:171(MealItemInfoSerializer)
        2    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/core/views/repetition_units.py:99(dispatch)
        3    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/views/document.py:78(get_context_data)
       44    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/models/contract.py:71(get_owner_object)
       12    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/units.py:98(lb)
        3    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/views/admin_notes.py:78(get_context_data)
        1    0.000    0.000    0.002    0.002 /Users/adampetik/School/wger/wger/gallery/views/images.py:73(form_valid)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/migrations/0010_auto_20170403_0144.py:8(Migration)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/models/schedule_step.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/forms.py:96(BmiForm)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/config/signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/config/views/language_config.py:1(<module>)
        3    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/views/document.py:98(get_success_url)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/api/serializers.py:114(DaySerializer)
        1    0.000    0.000    0.003    0.003 /Users/adampetik/School/wger/wger/exercises/views/comments.py:85(form_valid)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/weight/management/commands/email-weight-reminder.py:34(Command)
        2    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/measurements/api/views.py:56(perform_create)
        1    0.000    0.000    0.002    0.002 /Users/adampetik/School/wger/wger/manager/views/workout_session.py:121(form_valid)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/models/schedule.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/models.py:31(AbstractLicenseModel)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/nutrition/migrations/0002_auto_20170101_1538.py:7(copy_username)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/models/gym_config.py:28(GymConfig)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/nutrition/views/meal.py:58(form_valid)
        3    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/views/admin_notes.py:98(get_success_url)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/api/serializers.py:37(UserprofileSerializer)
        2    0.000    0.000    0.001    0.000 /Users/adampetik/School/wger/wger/weight/views.py:81(form_valid)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/models/comment.py:31(ExerciseComment)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/weight/forms.py:49(WeightCsvImportForm)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/config/views/gym_config.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/exercises/migrations/0002_auto_20150307_1841.py:7(generate_uuids)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/exercises/models/exercise_alias.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/tasks.py:315(get_path)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/api/views.py:190(ExerciseViewSet)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/0007_auto_20201203_1042.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/gym/models/user_config.py:1(<module>)
       21    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/models/weight_unit.py:47(__str__)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/forms.py:190(DailyCaloriesForm)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/0003_auto_20160921_2000.py:40(Migration)
        1    0.000    0.000    0.009    0.009 /Users/adampetik/School/wger/wger/software/views.py:28(features)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/migrations/0011_auto_20201201_0653.py:7(Migration)
        2    0.000    0.000    0.002    0.001 /Users/adampetik/School/wger/wger/nutrition/views/meal_item.py:117(get_context_data)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/0012_auto_20210327_1219.py:7(generate_uuids)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/helpers.py:280(MusclesHelper)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/weight/views.py:125(get_context_data)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/models/contract.py:30(ContractType)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/models/muscle.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/measurements/models/measurement.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/core/forms.py:262(FeedbackRegisteredForm)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/views/equipment.py:111(get_context_data)
        2    0.000    0.000    0.002    0.001 /Users/adampetik/School/wger/wger/gym/views/contract.py:181(get_context_data)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/manager/models/setting.py:135(delete)
        3    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/weight/views.py:72(get_initial)
        1    0.000    0.000    0.001    0.001 /Users/adampetik/School/wger/wger/config/models/language_config.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/measurements/models/category.py:39(Category)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/nutrition/api/views.py:313(MealItemViewSet)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/weight/migrations/0003_auto_20160416_1030.py:7(Migration)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/weight/views.py:102(get_context_data)
        2    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/views/contract_type.py:118(get_context_data)
       40    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/gym/models/gym.py:108(get_owner_object)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/exercises/migrations/0016_exercisealias.py:7(Migration)
        1    0.000    0.000    0.008    0.008 /Users/adampetik/School/wger/wger/config/models/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adampetik/School/wger/wger/utils/fields.py:1(<module>)
